channel,scheme,current_month,k,sse,energy,fold_rows,relative_error
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-10,24,56788051.258175805,335252391.6458299,5,0.41156889088668736
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,0,3944264086.4004216,3944264086.4004216,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,1,3343301770.412279,3944264086.4004216,5,0.9206717057392358
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,2,3438372289.4640555,3944264086.4004216,5,0.933670111432411
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,3,3609895389.9327374,3944264086.4004216,5,0.9566747593044252
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,4,3302730994.3196507,3944264086.4004216,5,0.9150685059362437
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,5,3211522086.9644556,3944264086.4004216,5,0.9023446837200371
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,6,3230161098.874782,3944264086.4004216,5,0.9049594066117244
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,7,3215013681.5289955,3944264086.4004216,5,0.9028350689372509
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,8,3270271521.172792,3944264086.4004216,5,0.9105607239816556
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,9,3438645607.33457,3944264086.4004216,5,0.9337072196385722
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,10,3445833958.596793,3944264086.4004216,5,0.9346826489504165
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,11,3550606516.393322,3944264086.4004216,5,0.948786027378891
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,12,3526588188.9529033,3944264086.4004216,5,0.9455715170610507
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,13,3509203198.1268167,3944264086.4004216,5,0.943237949764334
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,14,3467049939.7552967,3944264086.4004216,5,0.9375556514936018
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,15,3473926475.3593197,3944264086.4004216,5,0.9384849633422906
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,16,3479992129.1057496,3944264086.4004216,5,0.9393039274425887
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,17,3492491395.218762,3944264086.4004216,5,0.9409892884818943
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,18,3509520996.019505,3944264086.4004216,5,0.9432806592099663
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,19,3515198202.7535815,3944264086.4004216,5,0.9440433039335012
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,20,3520688873.6059732,3944264086.4004216,5,0.9447803048404521
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,21,3534216608.6345553,3944264086.4004216,5,0.946593655093899
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,22,3539318821.6741166,3944264086.4004216,5,0.9472766891521668
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,23,3538081928.499915,3944264086.4004216,5,0.9471111513022024
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-11,24,3535413335.087656,3944264086.4004216,5,0.9467539052869566
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,0,7665872507.582491,7665872507.582491,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,1,7016548285.496587,7665872507.582491,5,0.9567114309878527
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,2,6433339457.439353,7665872507.582491,5,0.916088513629874
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,3,6075514874.153793,7665872507.582491,5,0.8902474700478646
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,4,7170480344.681955,7665872507.582491,5,0.9671488700730106
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,5,10153975561.738386,7665872507.582491,5,1.150899127530387
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,6,10640823260.010075,7665872507.582491,5,1.1781669041448628
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,7,11016024986.07983,7665872507.582491,5,1.198758390816214
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,8,11373598049.624588,7665872507.582491,5,1.218058486325203
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,9,11543236767.71912,7665872507.582491,5,1.2271086169071783
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,10,11534687001.138067,7665872507.582491,5,1.226654089469728
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,11,11913752525.491314,7665872507.582491,5,1.2466469855744877
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,12,12658466622.184599,7665872507.582491,5,1.2850196072368172
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,13,12712473730.16646,7665872507.582491,5,1.287757945480883
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,14,12844429400.325378,7665872507.582491,5,1.2944241647799206
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,15,12929813646.838577,7665872507.582491,5,1.2987194261127457
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,16,12985953313.051403,7665872507.582491,5,1.30153581261308
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,17,13015453577.882029,7665872507.582491,5,1.3030133271652022
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,18,13020483773.15939,7665872507.582491,5,1.3032650962750032
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,19,12999020778.733284,7665872507.582491,5,1.3021905007085015
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,20,13017598353.969465,7665872507.582491,5,1.3031206824981207
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,21,13008092214.674013,7665872507.582491,5,1.3026447917560404
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,22,13001761833.391418,7665872507.582491,5,1.3023277874800647
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,23,13028707236.204369,7665872507.582491,5,1.3036765886920454
purchase_volume,HOLDOUT_06_CONTIGUOUS,2017-12,24,13046175218.967285,7665872507.582491,5,1.304550235321013
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,0,1420885339.6868918,1420885339.6868918,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,1,996618406.480245,1420885339.6868918,5,0.8375002305438415
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,2,898048361.6743271,1420885339.6868918,5,0.7950058891484384
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,3,848528718.7529771,1420885339.6868918,5,0.7727762320516192
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,4,824464798.8307391,1420885339.6868918,5,0.7617396152837934
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,5,799505435.0647185,1420885339.6868918,5,0.7501207748238958
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,6,786325500.4869437,1420885339.6868918,5,0.7439121695836954
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,7,783703750.8207436,1420885339.6868918,5,0.7426709660986338
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,8,789588316.4931569,1420885339.6868918,5,0.745453983888549
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,9,803645177.184889,1420885339.6868918,5,0.7520602846001048
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,10,792123882.4808676,1420885339.6868918,5,0.7466499443178615
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,11,773453804.0037644,1420885339.6868918,5,0.7377983390562293
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,12,766048577.2821137,1420885339.6868918,5,0.7342579179700283
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,13,751155575.0677441,1420885339.6868918,5,0.7270854113248806
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,14,741666808.2644706,1420885339.6868918,5,0.7224784625511211
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,15,727723844.3667482,1420885339.6868918,5,0.7156551252559928
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,16,727525066.6941569,1420885339.6868918,5,0.7155573780288514
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,17,721627830.9382255,1420885339.6868918,5,0.712651363576642
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,18,718400976.6042638,1420885339.6868918,5,0.7110562209196463
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,19,716367715.9150739,1420885339.6868918,5,0.7100492713679726
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,20,716937514.2907524,1420885339.6868918,5,0.7103316015824909
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,21,716556154.063168,1420885339.6868918,5,0.7101426532785481
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,22,718333462.930537,1420885339.6868918,5,0.7110228084193916
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,23,720421766.6108048,1420885339.6868918,5,0.7120555836085225
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-01,24,721059358.5314928,1420885339.6868918,5,0.7123706077388423
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,0,1781194042.1038358,1781194042.1038358,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,1,600375626.3512645,1781194042.1038358,5,0.5805717630518433
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,2,483699455.2337634,1781194042.1038358,5,0.5211133296869702
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,3,447849978.9141756,1781194042.1038358,5,0.5014304022553585
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,4,447757351.2360471,1781194042.1038358,5,0.5013785447830645
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,5,441636750.44167495,1781194042.1038358,5,0.49793996672074564
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,6,446798769.61352986,1781194042.1038358,5,0.5008415689376556
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,7,448199323.85164785,1781194042.1038358,5,0.5016259342787649
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,8,429038597.1726985,1781194042.1038358,5,0.4907864513357064
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,9,422393801.1369991,1781194042.1038358,5,0.48697105849399674
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,10,403419563.7134377,1781194042.1038358,5,0.4759078415994569
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,11,385532443.247188,1781194042.1038358,5,0.4652376446814363
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,12,378530367.9366362,1781194042.1038358,5,0.46099344126022235
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,13,366441866.19314164,1781194042.1038358,5,0.4535727200628058
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,14,361528921.6035749,1781194042.1038358,5,0.45052189891777034
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,15,353134577.781392,1781194042.1038358,5,0.4452608440876337
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,16,351544236.00125915,1781194042.1038358,5,0.4442570964804336
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,17,348833402.76473814,1781194042.1038358,5,0.44254090056346235
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,18,346814831.117075,1781194042.1038358,5,0.44125863148976613
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,19,345969269.2128611,1781194042.1038358,5,0.4407203915535534
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,20,345127760.1753577,1781194042.1038358,5,0.4401840780435907
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,21,344525243.708112,1781194042.1038358,5,0.4397996783510476
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,22,344332302.86258554,1781194042.1038358,5,0.4396765129127538
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,23,344262729.45466864,1781194042.1038358,5,0.4396320916683965
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-02,24,344441022.8914348,1781194042.1038358,5,0.4397459195152199
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,0,1900050558.1832774,1900050558.1832774,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,1,494976640.6245922,1900050558.1832774,5,0.5103989512133577
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,2,426011776.4828322,1900050558.1832774,5,0.4735089844055208
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,3,414869177.60668415,1900050558.1832774,5,0.46727549543798624
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,4,411498139.27364194,1900050558.1832774,5,0.4653731891132905
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,5,400201417.69556415,1900050558.1832774,5,0.4589408681044182
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,6,386207287.5345534,1900050558.1832774,5,0.45084541112873894
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,7,369017668.7934416,1900050558.1832774,5,0.440697921157113
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,8,353834320.842371,1900050558.1832774,5,0.4315363653113953
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,9,338953478.6437601,1900050558.1832774,5,0.4223645590927034
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,10,328889526.28964233,1900050558.1832774,5,0.4160470462476143
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,11,320858496.1105894,1900050558.1832774,5,0.410936003745438
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,12,314462234.1796863,1900050558.1832774,5,0.40681941338132793
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,13,304687977.04392207,1900050558.1832774,5,0.4004470328622611
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,14,301572461.1301917,1900050558.1832774,5,0.3983944333724937
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,15,295852037.49819016,1900050558.1832774,5,0.3945978400533915
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,16,294714438.24164665,1900050558.1832774,5,0.3938384628952398
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,17,293884499.3510093,1900050558.1832774,5,0.3932835319922003
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,18,294171513.67707086,1900050558.1832774,5,0.39347552997401514
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,19,294792399.74826515,1900050558.1832774,5,0.3938905509602445
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,20,294910663.7276293,1900050558.1832774,5,0.3939695529849775
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,21,295907138.30610555,1900050558.1832774,5,0.39463458417674474
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,22,296445109.1342464,1900050558.1832774,5,0.3949931518841538
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,23,296938771.7101341,1900050558.1832774,5,0.3953219011516583
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-03,24,296782189.91331875,1900050558.1832774,5,0.39521765680575166
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,0,1145560921.2490935,1145560921.2490935,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,1,493580194.51547474,1145560921.2490935,5,0.6564018061424539
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,2,465900151.2014807,1145560921.2490935,5,0.6377307095318797
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,3,461683374.8538668,1145560921.2490935,5,0.634838158146717
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,4,456190658.96769685,1145560921.2490935,5,0.6310504767173974
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,5,427450713.1639697,1145560921.2490935,5,0.6108490854249273
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,6,410454827.2179392,1145560921.2490935,5,0.5985819114971317
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,7,380047087.60734725,1145560921.2490935,5,0.5759829255354149
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,8,363392831.528319,1145560921.2490935,5,0.5632213159291256
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,9,352897907.27074856,1145560921.2490935,5,0.5550287074118093
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,10,338305504.50893426,1145560921.2490935,5,0.5434322862917642
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,11,325244091.5519284,1145560921.2490935,5,0.5328385194455025
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,12,320770572.7386318,1145560921.2490935,5,0.5291614097131493
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,13,316180876.9390147,1145560921.2490935,5,0.5253620583172907
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,14,309182967.23156595,1145560921.2490935,5,0.5195157104168011
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,15,305712884.0688495,1145560921.2490935,5,0.5165921185994762
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,16,303767391.9504802,1145560921.2490935,5,0.5149457536625669
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,17,300489243.88581216,1145560921.2490935,5,0.512159662284934
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,18,300296105.3327168,1145560921.2490935,5,0.5119950412909614
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,19,300568145.6255833,1145560921.2490935,5,0.5122268986949825
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,20,299536483.9266628,1145560921.2490935,5,0.5113470664257026
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,21,298232669.46040314,1145560921.2490935,5,0.5102329637671752
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,22,297949763.15817416,1145560921.2490935,5,0.5099909004646254
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,23,297205723.5915048,1145560921.2490935,5,0.5093537282893794
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-04,24,296940557.46556747,1145560921.2490935,5,0.5091264555900781
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,0,1764850796.1922395,1764850796.1922395,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,1,825338508.7073988,1764850796.1922395,5,0.6838518983750564
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,2,750375217.7231334,1764850796.1922395,5,0.6520565226270058
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,3,706795790.5127894,1764850796.1922395,5,0.6328386268885734
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,4,664877616.9374014,1764850796.1922395,5,0.6137858310732744
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,5,589570690.4586806,1764850796.1922395,5,0.5779815095871174
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,6,551377420.4719203,1764850796.1922395,5,0.5589468217554875
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,7,516266651.3196106,1764850796.1922395,5,0.5408577268762755
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,8,503873286.7864065,1764850796.1922395,5,0.5343264459219066
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,9,491450454.5305993,1764850796.1922395,5,0.5276985161020264
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,10,475886300.537432,1764850796.1922395,5,0.5192752264721514
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,11,462172019.1765835,1764850796.1922395,5,0.5117381877909497
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,12,452011731.8358948,1764850796.1922395,5,0.5060819592103454
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,13,441916950.05412924,1764850796.1922395,5,0.5003988836933713
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,14,436814469.7301488,1764850796.1922395,5,0.4975016328627836
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,15,432858414.18197274,1764850796.1922395,5,0.49524367130158886
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,16,430055428.9102964,1764850796.1922395,5,0.4936375857504245
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,17,427648506.8913646,1764850796.1922395,5,0.49225425907886994
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,18,428424818.53788745,1764850796.1922395,5,0.4927008518288035
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,19,427661566.9136467,1764850796.1922395,5,0.4922617755350323
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,20,426637984.7270688,1764850796.1922395,5,0.49167232317272885
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,21,426053578.19587994,1764850796.1922395,5,0.4913354626579247
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,22,424639870.5620442,1764850796.1922395,5,0.49051962412532824
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,23,423539568.55165446,1764850796.1922395,5,0.48988370903321216
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-05,24,422736581.5393029,1764850796.1922395,5,0.48941910441374675
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,0,789858371.4372315,789858371.4372315,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,1,958847231.656707,789858371.4372315,5,1.10179322269785
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,2,857895043.1685591,789858371.4372315,5,1.042179356818924
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,3,752572887.9454072,789858371.4372315,5,0.9761120441060275
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,4,712635927.0295835,789858371.4372315,5,0.9498592226992056
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,5,643401610.6137536,789858371.4372315,5,0.9025400009995499
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,6,592374139.1095018,789858371.4372315,5,0.8660110481141436
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,7,520134616.00453293,789858371.4372315,5,0.8114901753637
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,8,517752148.8590807,789858371.4372315,5,0.8096295342679287
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,9,512028015.1282604,789858371.4372315,5,0.8051415680700682
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,10,503351515.4741806,789858371.4372315,5,0.7982907141806984
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,11,493918011.54295003,789858371.4372315,5,0.7907747966254683
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,12,484477674.2656491,789858371.4372315,5,0.7831812320611581
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,13,476333596.05481875,789858371.4372315,5,0.7765706883503951
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,14,468521541.20434016,789858371.4372315,5,0.7701763329603148
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,15,465401622.0378641,789858371.4372315,5,0.7676077194417407
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,16,463126471.4125984,789858371.4372315,5,0.7657291669043661
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,17,460089973.9595316,789858371.4372315,5,0.7632147798506521
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,18,458714189.3281002,789858371.4372315,5,0.7620728235430109
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,19,458739047.3327816,789858371.4372315,5,0.7620934718613117
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,20,458407522.5792727,789858371.4372315,5,0.7618180445616145
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,21,457617047.55542344,789858371.4372315,5,0.761160924054201
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,22,457552729.81228805,789858371.4372315,5,0.7611074318674825
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,23,457094201.8501838,789858371.4372315,5,0.7607259714433728
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-06,24,456778720.83439547,789858371.4372315,5,0.760463404093041
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,0,527703699.54834354,527703699.54834354,5,1.0
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,1,593722110.8117253,527703699.54834354,5,1.0607097037691744
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,2,558104552.3192694,527703699.54834354,5,1.0284015275184364
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,3,508452489.91273,527703699.54834354,5,0.9815899874220276
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,4,463699467.58328134,527703699.54834354,5,0.9373962874819336
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,5,403662405.0681163,527703699.54834354,5,0.8746092824078959
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,6,363693416.39530617,527703699.54834354,5,0.830180733655786
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,7,345428900.2850498,527703699.54834354,5,0.8090665862311739
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,8,340235963.86143404,527703699.54834354,5,0.8029620861390746
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,9,336016998.78112054,527703699.54834354,5,0.7979681453806873
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,10,331295420.26104224,527703699.54834354,5,0.7923419441256884
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,11,325252352.71090543,527703699.54834354,5,0.7850822417796837
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,12,323064678.68453264,527703699.54834354,5,0.7824375233227834
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,13,319042527.4820072,527703699.54834354,5,0.7775515995886402
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,14,319018702.2871522,527703699.54834354,5,0.7775225663679223
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,15,317124711.7605905,527703699.54834354,5,0.7752110833947439
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,16,316308302.86240107,527703699.54834354,5,0.7742125849221293
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,17,314281133.2412884,527703699.54834354,5,0.7717276945260212
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,18,313497148.05282867,527703699.54834354,5,0.77076454274548
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,19,312245833.74581057,527703699.54834354,5,0.769224763128582
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,20,311580760.61347675,527703699.54834354,5,0.7684051149929914
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,21,310940101.8152173,527703699.54834354,5,0.7676147279179432
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,22,310720218.14213383,527703699.54834354,5,0.7673432676028764
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,23,310818678.96259075,527703699.54834354,5,0.7674648355906052
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-07,24,310791821.5901427,527703699.54834354,5,0.767431677135838
purchase_volume,HOLDOUT_06_CONTIGUOUS,2018-08,0,1572865331.505402,1572865331.505402,5,1.0
