test_month,fit_cutoff,k,functional_dimensions,total_model_dimensions,train_rows,train_positive,train_positive_pct,test_rows,test_positive,test_prevalence,average_precision,ap_lift_over_prevalence,roc_auc,log_loss,brier_score,recall_at_05pct,recall_at_10pct,recall_at_20pct,convergence_warning,n_iter,coef_finite,baseline_k0_average_precision,delta_ap_vs_k0,comparison_vs_k0
2018-04,2018-04-01,15,30,43,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.072993788941132,1.6216071151039728,0.6136149469029757,0.1862330465082379,0.0437242917298848,0.1339869281045751,0.2124183006535947,0.3137254901960784,0,53,True,0.0814990769934874,-0.008505288052355398,WORSE
2018-04,2018-04-01,20,40,53,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0743083608222697,1.65081123160062,0.6118989082591344,0.1868665342334503,0.043833858533228,0.1405228758169934,0.2352941176470588,0.3071895424836601,0,54,True,0.0814990769934874,-0.007190716171217693,WORSE
2018-04,2018-04-01,23,46,59,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.074216824597844,1.6487776915560255,0.6130481356642061,0.1868798397638563,0.0438425345574555,0.1339869281045751,0.2222222222222222,0.3300653594771242,0,52,True,0.0814990769934874,-0.007282252395643396,WORSE
2018-04,2018-04-01,25,50,63,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0751845088139675,1.6702754605142192,0.6159189389454695,0.1861050797227813,0.043717639030534,0.1437908496732026,0.2320261437908496,0.3202614379084967,0,62,True,0.0814990769934874,-0.006314568179519892,WORSE
2018-04,2018-04-01,27,54,67,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.074567998146076,1.656579252931453,0.6141913224521683,0.1861729842527394,0.0437291336217199,0.1405228758169934,0.2156862745098039,0.3202614379084967,0,62,True,0.0814990769934874,-0.006931078847411398,WORSE
2018-04,2018-04-01,30,60,73,60419,3605,5.966666114963836,6798,306,0.0450132391879964,0.0738719349788663,1.6411157319814813,0.6166261945320333,0.1864751804294665,0.0438147286985296,0.1339869281045751,0.2222222222222222,0.3431372549019608,0,60,True,0.0814990769934874,-0.007627142014621099,WORSE
2018-05,2018-05-01,0,0,13,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.0786892254683669,1.1988116990654814,0.5646888305164954,0.2418740359782945,0.0615572478949564,0.0654627539503386,0.1444695259593679,0.2392776523702031,0,12,True,0.0786892254683669,0.0,TIE
2018-05,2018-05-01,1,2,15,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.0868891292847862,1.3237352901648365,0.6104229802996752,0.2446774870206594,0.0621860683066139,0.0677200902934537,0.1376975169300225,0.27313769751693,0,29,True,0.0786892254683669,0.008199903816419302,BETTER
2018-05,2018-05-01,2,4,17,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.1075081742224804,1.637861552658059,0.6481168459720542,0.2346567857294625,0.0605631392771916,0.0970654627539503,0.1851015801354401,0.3679458239277652,0,41,True,0.0786892254683669,0.02881894875411349,BETTER
2018-05,2018-05-01,3,6,19,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.1094055932252126,1.6667682814378335,0.6571766184915437,0.2336244335153749,0.0604674019991231,0.1015801354401805,0.1963882618510158,0.3724604966139955,0,46,True,0.0786892254683669,0.03071636775684569,BETTER
2018-05,2018-05-01,4,8,21,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.1088786202849299,1.65873997359592,0.6534938598017295,0.2340544632159624,0.0605249518727061,0.0970654627539503,0.1986455981941309,0.3656884875846501,0,55,True,0.0786892254683669,0.030189394816562992,BETTER
2018-05,2018-05-01,5,10,23,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.1082537435563572,1.649220124744593,0.6529848315302564,0.2340021477310278,0.0605256155175349,0.0993227990970654,0.1918735891647855,0.3656884875846501,0,59,True,0.0786892254683669,0.029564518087990294,BETTER
2018-05,2018-05-01,6,12,25,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.107617762607805,1.639531105733806,0.6536155683898455,0.2339252454750777,0.0605040061454112,0.0993227990970654,0.1805869074492099,0.3860045146726862,0,65,True,0.0786892254683669,0.028928537139438104,BETTER
2018-05,2018-05-01,10,20,33,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.1084404265436704,1.6520641958086506,0.655467328761386,0.2336131364870101,0.0604671068720725,0.0993227990970654,0.1873589164785553,0.3860045146726862,0,57,True,0.0786892254683669,0.029751201075303504,BETTER
2018-05,2018-05-01,15,30,43,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.1067176823015299,1.6258185956050235,0.6532801538396553,0.2338962215801464,0.0605063141163241,0.0948081264108352,0.1851015801354401,0.3747178329571106,0,53,True,0.0786892254683669,0.028028456833163004,BETTER
2018-05,2018-05-01,20,40,53,68269,4945,7.243404766438648,6749,443,0.0656393539783671,0.104993331393709,1.5995485182305695,0.6485299392387772,0.2346827579672704,0.060606124718148,0.1015801354401805,0.1670428893905192,0.3814898419864559,0,66,True,0.0786892254683669,0.026304105925342103,BETTER
