channel,window_days,component,singular_value,relative_to_first,energy_ratio,energy_pct,cumulative_energy_ratio,cumulative_energy_pct,above_numerical_rank_tolerance
purchase_volume,90,53,11415.521704114413,0.06403220971689083,0.0018506978928941496,0.18506978928941495,0.9597813741855344,95.97813741855344,True
purchase_volume,90,54,11366.862717749003,0.063759270599405,0.0018349542135513393,0.18349542135513394,0.9616163283990857,96.16163283990858,True
purchase_volume,90,55,11211.626906027435,0.06288851827556294,0.0017851769743224084,0.17851769743224083,0.9634015053734082,96.34015053734082,True
purchase_volume,90,56,11113.55010375832,0.06233838359630473,0.0017540809254074103,0.17540809254074102,0.9651555862988156,96.51555862988155,True
purchase_volume,90,57,10908.128453514331,0.06118612770036333,0.001689835732842679,0.16898357328426789,0.9668454220316582,96.68454220316582,True
purchase_volume,90,58,10617.11489000831,0.05955376765481578,0.0016008735760976666,0.16008735760976667,0.9684462956077559,96.84462956077559,True
purchase_volume,90,59,10397.788558753426,0.05832351729890894,0.0015354156599528164,0.15354156599528163,0.9699817112677087,96.99817112677087,True
purchase_volume,90,60,10226.637083571364,0.05736349046559627,0.0014852846433160356,0.14852846433160355,0.9714669959110247,97.14669959110248,True
purchase_volume,90,61,9880.184719507108,0.055420161811183616,0.0013863539710069071,0.13863539710069073,0.9728533498820316,97.28533498820316,True
purchase_volume,90,62,9731.670222115756,0.05458711083993154,0.0013449891142770574,0.13449891142770573,0.9741983389963087,97.41983389963087,True
purchase_volume,90,63,9602.296191362355,0.05386142301909936,0.001309465915070774,0.1309465915070774,0.9755078049113795,97.55078049113794,True
purchase_volume,90,64,9467.33391043567,0.053104389455486345,0.001272914964102874,0.1272914964102874,0.9767807198754823,97.67807198754824,True
purchase_volume,90,65,9464.048061600535,0.05308595839581489,0.0012720315305283683,0.12720315305283683,0.9780527514060107,97.80527514060107,True
purchase_volume,90,66,9356.25254725672,0.05248130929085847,0.0012432196737450715,0.12432196737450715,0.9792959710797557,97.92959710797558,True
purchase_volume,90,67,9053.027422211057,0.05078045187044322,0.0011639428961804003,0.11639428961804003,0.9804599139759361,98.04599139759361,True
purchase_volume,90,68,8985.724089529604,0.05040293245218035,0.0011467009197034844,0.11467009197034844,0.9816066148956396,98.16066148956396,True
