year,month,uf,city_norm,diesel_common_mean,diesel_s10_mean,diesel_common_n_posts,diesel_s10_n_posts
2017,6,SP,SAO JOSE DO RIO PRETO,2.81,2.98,61.0,63.0
2017,6,SP,SAO JOSE DOS CAMPOS,2.721,2.874,25.0,55.0
2017,6,SP,SAO PAULO,2.899,3.124,96.0,371.0
2017,6,SP,SAO ROQUE,3.017,2.996,8.0,24.0
2017,6,SP,SAO VICENTE,2.918,3.058,29.0,28.0
2017,6,SP,SERTAOZINHO,2.847,2.943,36.0,37.0
2017,6,SP,SOROCABA,2.868,2.99,56.0,84.0
2017,6,SP,SUMARE,2.875,2.989,48.0,44.0
2017,6,SP,SUZANO,2.887,3.02,26.0,38.0
2017,6,SP,TABOAO DA SERRA,3.089,3.001,20.0,24.0
