order_id,year_month,expected_freight_oot,freight_burden,freight_expected_ratio,freight_log_ratio,m1_feature_vector_available,availability_reason,benchmark_population,serving_model
7c3737205cc106d15b37199a8a95d0d4,2017-10,9.459868031114748,0.34215970211005375,0.8742193836952993,-0.13442392357950284,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c37777bdd8b3124246796439d94e8de,2018-03,16.718995503976586,0.06193693693693694,0.9869013958449538,-0.013185147423993957,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c37927fa7676a5dc4dafc75d15d6bdc,2017-09,16.329873309905317,0.20532060027285126,1.1059485678339727,0.10070339909759403,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3797b7f047e4358a5b2f9b9cf2e927,2018-07,9.31254467985574,0.11200414830178897,0.9277807835584894,-0.07495979863147495,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c38c132d8ee69d411b7a3eae6035211,2018-07,30.535578432624938,0.26642186862505096,1.069244523140127,0.0669523459396329,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c38ea034c4ae0b36dae03dac6c6a7a7,2018-08,21.39844539514165,0.24564407291771578,1.1398024272145284,0.13085493786832442,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3b36d6d12476de27c371da33153e82,2017-11,29.486993365729766,0.15454149949243484,1.0842068434537657,0.08084869978249841,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3b51d43ff0ed3ecf74550b124dde61,2017-08,18.053337689227508,0.22719594594594597,0.8940175095506465,-0.11202991830763286,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3e480eb90c173aae4ffde40bbaec26,2017-08,25.598581225531237,0.23686610086273407,1.319213736983159,0.2770359052309132,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3e6d9d783f5fb5927a500abf1cfbaf,2018-08,9.511982285163398,0.1855720581034764,1.1953344380944337,0.17842601057107843,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3e71109e904d8e0c8d034456f87eca,2017-11,33.09762352829534,0.07083580320094843,0.8665274706349027,-0.1432614672993131,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c3fe5194219d774a7d238f80d4c9919,2018-04,20.48152638770163,0.0984578884934757,0.8104864689170658,-0.21012063256686742,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c405ba2f3b8dd2c78b2bc4b002def54,2018-07,26.30196399606697,0.3611911623439001,0.8577306243508461,-0.15346518635917414,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c40601f78201a5c1fd06535bec6a480,2018-01,11.082029707476105,0.33063616071428575,1.0692987036486477,0.06700301638482169,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c40c1fdc6c80fb91892fa1cd0b79d82,2018-08,18.28623765665692,0.39627391742195367,0.8607566135546757,-0.14994349322541012,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c4281b08578a1e5e13e56814b3c6123,2017-07,17.862487201790948,0.10285714285714286,1.007698412693349,0.0076689311209201015,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c42aafccecb4aefc0c0b345114cb321,2017-11,19.51508594255795,0.16972200306307142,1.8739348680114791,0.628040427376402,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c4300b4566920906b3107048eabfcd7,2018-06,17.731980078971137,0.12184412733260154,1.1267777152363743,0.11936197972553829,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c433051dfca2ce91591ddaeb96b414d,2017-07,14.853679570884587,0.24052521635332738,1.0852529787701621,0.0818131199187629,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c43fe101fb4d918fdde27a9d5c1a55d,2017-10,19.37961917373525,0.15987575369998175,2.2575263016155325,0.8142696567246991,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c441024c62a371aab679196a26a5837,2017-11,35.64539053188449,0.18520782396088017,1.2750596731250672,0.24299297990570298,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c449e89499b19ca6b1904f9751e3925,2018-03,14.20165169729476,0.2451311765652664,1.0724104720087684,0.0699088923056762,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c455f1b3dd0fd15fc19e4372c451056,2018-05,33.43690521946001,0.17131143765258647,1.1122440834732432,0.1063796712380108,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c456a887b23a75268a45a224d191c52,2018-04,30.807444217656457,0.22886852671677133,1.4431576889626874,0.3668335522820122,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c46b5ee3a6b6152b85d5d245784bc25,2017-09,14.3402247685021,0.2607407407407408,1.2273168854827092,0.20483039263325273,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c48889642a4142114249d57bb4bdee4,2018-06,16.554852209813035,0.04591808910945084,1.017224423786637,0.017077765068206876,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c48bb55e8e4f7e56d412e9653db37bc,2018-07,15.518145448302343,0.2671308171491389,0.9395452600036704,-0.06235928668266656,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c49116d4145973db0932d0e6a18fe6c,2018-08,13.939238699892,0.29492344883158744,1.0502725661849401,0.04904971729105824,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c4c0055ea628addbaf69f0e09eba744,2017-07,11.93551861191562,0.3139072847682119,0.9928349479652904,-0.007190844289766635,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c4e92688bbdf813835ed157b4173928,2018-01,14.149331020502204,0.2323076923076923,1.067188263397067,0.0650273985077866,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c55b41468cbcfb21c9dcd304257b718,2018-08,19.386702596390315,0.13835402572299457,0.9599363227176687,-0.04088832720112054,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c58dcf5d201ca2fd658c793e425c290,2017-06,10.250137725028717,0.3273033235170383,0.7590141916827956,-0.27573480358226393,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c596c1da3694fa12ca3f95b52131d6a,2018-02,16.956504164176277,0.2644483362521891,0.8905137435050744,-0.11595674282896376,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c59d327d267a2ce386f84038c0035c5,2018-04,13.492491311469491,0.0720041590850013,1.4370956076523278,0.3626241374712877,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5a2d5d250c97dae083141ed6981171,2018-08,21.33296058260941,0.17675391342924138,1.30736659321144,0.2680148796804619,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5a7744669451871d2bd31dbcd8f80b,2018-06,8.490446697092594,0.3484657419083648,0.9763915016201404,-0.023891644262018664,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5ab5df45280f691489df7678d80fa3,2017-12,13.473670186827531,0.39068994181213634,1.0464854642044599,0.04543737285996793,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5ad6209d169012159b05d9eda4a289,2017-04,16.44641306588142,0.12824627954479137,1.0689260892072716,0.06665448948925116,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5c5961b54c4057653d3b72bc612585,2018-06,19.809774946194413,0.05765441617407693,1.0191938098660043,0.019011932285444975,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5c8b715064d5bf2ee6a1cef59f2853,2017-03,,0.20360536612632754,,,False,WARMUP_MIN_TRAIN_MONTHS,M0_ONLY_FALLBACK,M0_FALLBACK
7c5cfb19cd59e93d54d251302ac8268c,2018-07,7.911809685724108,0.16682095908165154,1.1388039346115013,0.12997853131221437,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c5fc2c7ce20f9ea338589aa4fa568b2,2017-07,24.163569541031272,0.09798917587011044,0.9216353553304336,-0.08160562675241066,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c60f6fd772cf7cc94b55c621b78c8e5,2018-06,18.783544064993063,0.23887754195897345,1.432104607465084,0.3591451156155907,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c6146547d5509c612ec26867d1cd47b,2018-07,32.211586955835486,0.1606908160206599,2.163507190612814,0.7717306041122722,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c61b9e90d1b0ab05a70d9651bbfbe59,2018-06,14.833347611219594,0.24314977387603084,1.2323583643501648,0.2089297028411418,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c62935e1c4bfb9a29d419cfcc0a13e9,2018-05,20.62736791542028,0.08141437020259218,0.9409828767096252,-0.06083033643986104,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c62cf0327c291a9f3d7d3394b4c0166,2018-08,19.978316434868187,0.23015662330767186,0.8679410027631993,-0.1416315357224578,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c638ebd9a22fdf7ccaea280a3aa351a,2017-11,29.595742110552955,0.33380219129404803,1.5235299669651554,0.42102998895038535,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c644ea34ca017627bdfc5a5465a14a3,2017-09,25.95825236944516,0.37673672960456,0.8147697964788708,-0.2048496638606902,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c6517c41c557b7b9a6407d55badf4ee,2018-05,10.13703130826009,0.036939313984168866,0.8286449695736186,-0.18796347885560677,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c65969e2451dfffe9537d696472390e,2018-02,14.008269197498542,0.2355694227769111,1.0779347389109575,0.07504693155899242,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c65caaf993acf13ce6a8c0aba410801,2018-01,14.973821176968675,0.3504293339521931,1.0084266281492262,0.008391322313409883,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c666dfeba44ed20c9ad3f4b3d7c5e8c,2017-12,14.283938547885676,0.09096816114359974,0.9801218307588068,-0.02007839792922796,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c67a9f94c58c5b1c1a40953151fbccd,2018-08,14.727637452457838,0.4324631101021566,1.034789187960127,0.03419772281796696,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c67e69218256034fdfb7f4507c85906,2018-03,10.131943020155544,0.09148329258353707,0.8863058134196002,-0.12069322593196567,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c689ae40b6502d8b9f54441709cbe76,2018-01,15.694123965299257,0.07775952058766672,1.0252244748146537,0.024911588416908794,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
7c6985797df04a52bd0d0b4b2b2bfb61,2017-12,15.017828193328842,0.11373405198881083,1.110014030351278,0.10437265513447028,True,AVAILABLE,PAIRED_M0_M1_ELIGIBLE,M1_ELIGIBLE
