fold_id,test_month,feature,repeat,baseline_ap,permuted_ap,ap_drop
8,2018-02,max_price,1,0.18274945291486222,0.17664088323960714,0.006108569675255082
8,2018-02,max_price,2,0.18274945291486222,0.17772092777537718,0.0050285251394850405
8,2018-02,max_price,3,0.18274945291486222,0.17732721620194924,0.005422236712912976
8,2018-02,max_price,4,0.18274945291486222,0.17982347384609243,0.0029259790687697906
8,2018-02,max_price,5,0.18274945291486222,0.18151637070233728,0.0012330822125249385
8,2018-02,min_price,1,0.18274945291486222,0.1771277636039077,0.005621689310954525
8,2018-02,min_price,2,0.18274945291486222,0.1805720745720038,0.002177378342858416
8,2018-02,min_price,3,0.18274945291486222,0.17707881722101598,0.005670635693846238
8,2018-02,min_price,4,0.18274945291486222,0.17904115995521536,0.003708292959646864
8,2018-02,min_price,5,0.18274945291486222,0.17842462609576498,0.004324826819097238
8,2018-02,price_range,1,0.18274945291486222,0.18291415609288336,-0.00016470317802114165
8,2018-02,price_range,2,0.18274945291486222,0.18300713732446644,-0.0002576844096042197
8,2018-02,price_range,3,0.18274945291486222,0.18275104773672102,-1.594821858796891e-06
8,2018-02,price_range,4,0.18274945291486222,0.18263892930315584,0.00011052361170638125
8,2018-02,price_range,5,0.18274945291486222,0.18261804301394435,0.00013140990091786708
8,2018-02,total_freight,1,0.18274945291486222,0.1835401853373158,-0.0007907324224535883
8,2018-02,total_freight,2,0.18274945291486222,0.18238244274514515,0.0003670101697170747
8,2018-02,total_freight,3,0.18274945291486222,0.1829584593921229,-0.000209006477260687
8,2018-02,total_freight,4,0.18274945291486222,0.18177388063917238,0.00097557227568984
8,2018-02,total_freight,5,0.18274945291486222,0.18306214899392823,-0.00031269607906600494
8,2018-02,mean_freight,1,0.18274945291486222,0.1638098614179569,0.018939591496905328
8,2018-02,mean_freight,2,0.18274945291486222,0.1632002528355032,0.019549200079359008
8,2018-02,mean_freight,3,0.18274945291486222,0.15738085491167758,0.02536859800318464
8,2018-02,mean_freight,4,0.18274945291486222,0.16059564518867805,0.022153807726184166
8,2018-02,mean_freight,5,0.18274945291486222,0.16089323386120033,0.02185621905366189
8,2018-02,max_freight,1,0.18274945291486222,0.16380350239659558,0.01894595051826664
8,2018-02,max_freight,2,0.18274945291486222,0.17447022565276998,0.008279227262092237
8,2018-02,max_freight,3,0.18274945291486222,0.17234293616102753,0.010406516753834694
8,2018-02,max_freight,4,0.18274945291486222,0.17009365027511986,0.012655802639742364
8,2018-02,max_freight,5,0.18274945291486222,0.1700230078321216,0.012726445082740623
8,2018-02,merchandise_plus_freight,1,0.18274945291486222,0.17989907383349674,0.002850379081365484
8,2018-02,merchandise_plus_freight,2,0.18274945291486222,0.181017811838327,0.0017316410765352286
8,2018-02,merchandise_plus_freight,3,0.18274945291486222,0.17979470245263576,0.0029547504622264575
8,2018-02,merchandise_plus_freight,4,0.18274945291486222,0.17895968517948824,0.0037897677353739834
8,2018-02,merchandise_plus_freight,5,0.18274945291486222,0.18168318756093987,0.0010662653539223466
8,2018-02,freight_price_ratio,1,0.18274945291486222,0.178841604437724,0.003907848477138209
8,2018-02,freight_price_ratio,2,0.18274945291486222,0.17994262014579332,0.002806832769068901
8,2018-02,freight_price_ratio,3,0.18274945291486222,0.18104085386680033,0.0017085990480618929
8,2018-02,freight_price_ratio,4,0.18274945291486222,0.18072123354626501,0.002028219368597206
8,2018-02,freight_price_ratio,5,0.18274945291486222,0.18228104752036836,0.0004684053944938593
9,2018-03,item_count,1,0.24140894710380567,0.24119805870846195,0.0002108883953437224
9,2018-03,item_count,2,0.24140894710380567,0.2422459542622481,-0.0008370071584424266
9,2018-03,item_count,3,0.24140894710380567,0.24099376906110825,0.0004151780426974172
9,2018-03,item_count,4,0.24140894710380567,0.2406565602999481,0.0007523868038575576
9,2018-03,item_count,5,0.24140894710380567,0.24117688916416594,0.00023205793963973487
9,2018-03,unique_product_count,1,0.24140894710380567,0.24060020305734084,0.0008087440464648321
9,2018-03,unique_product_count,2,0.24140894710380567,0.24021265067674846,0.0011962964270572085
9,2018-03,unique_product_count,3,0.24140894710380567,0.24104661534807453,0.00036233175573113785
9,2018-03,unique_product_count,4,0.24140894710380567,0.24013791907712811,0.0012710280266775564
9,2018-03,unique_product_count,5,0.24140894710380567,0.24116746679681217,0.00024148030699350231
9,2018-03,unique_seller_count,1,0.24140894710380567,0.2384213697865957,0.0029875773172099718
9,2018-03,unique_seller_count,2,0.24140894710380567,0.23947134045497606,0.0019376066488296095
9,2018-03,unique_seller_count,3,0.24140894710380567,0.2400894671574541,0.001319479946351565
9,2018-03,unique_seller_count,4,0.24140894710380567,0.2403308117361207,0.0010781353676849736
9,2018-03,unique_seller_count,5,0.24140894710380567,0.23950463033932728,0.0019043167644783865
9,2018-03,total_price,1,0.24140894710380567,0.2378084004499296,0.0036005466538760744
9,2018-03,total_price,2,0.24140894710380567,0.23717174956581863,0.004237197537987042
9,2018-03,total_price,3,0.24140894710380567,0.23918963095733062,0.0022193161464750533
9,2018-03,total_price,4,0.24140894710380567,0.23871131585338268,0.002697631250422994
9,2018-03,total_price,5,0.24140894710380567,0.23670885534740865,0.004700091756397018
9,2018-03,mean_price,1,0.24140894710380567,0.2429349840387065,-0.0015260369349008318
9,2018-03,mean_price,2,0.24140894710380567,0.24212368493576666,-0.0007147378319609932
9,2018-03,mean_price,3,0.24140894710380567,0.2397928618464925,0.00161608525731316
9,2018-03,mean_price,4,0.24140894710380567,0.24182811914380303,-0.00041917203999736197
9,2018-03,mean_price,5,0.24140894710380567,0.24139999325611516,8.95384769050711e-06
9,2018-03,max_price,1,0.24140894710380567,0.24333930676745236,-0.0019303596636466858
9,2018-03,max_price,2,0.24140894710380567,0.24226293212956135,-0.0008539850257556769
9,2018-03,max_price,3,0.24140894710380567,0.2420605387777447,-0.0006515916739390226
9,2018-03,max_price,4,0.24140894710380567,0.2423260424207659,-0.0009170953169602425
9,2018-03,max_price,5,0.24140894710380567,0.2424500662237623,-0.001041119119956635
9,2018-03,min_price,1,0.24140894710380567,0.24112005476343285,0.0002888923403728261
9,2018-03,min_price,2,0.24140894710380567,0.2445835836492397,-0.0031746365454340397
9,2018-03,min_price,3,0.24140894710380567,0.24240249607278452,-0.0009935489689788524
9,2018-03,min_price,4,0.24140894710380567,0.24299176511907206,-0.001582818015266385
9,2018-03,min_price,5,0.24140894710380567,0.24339180203465482,-0.001982854930849154
9,2018-03,price_range,1,0.24140894710380567,0.24129506544758872,0.00011388165621695201
9,2018-03,price_range,2,0.24140894710380567,0.241619126009084,-0.00021017890527832983
