fold_id,test_month,feature,standardized_coefficient,odds_ratio_per_1sd,abs_standardized_coefficient,raw_unit_logodds_coefficient,train_mean,train_scale
13,2018-07,price_range,-0.031069975959210693,0.9694077354663972,0.031069975959210693,-0.0015683455303188043,1.3139914592040705,19.810670135231593
13,2018-07,total_freight,0.025796190277642992,1.026131791524524,0.025796190277642992,0.0012544239063655201,22.39996832896342,20.564173041299146
13,2018-07,mean_freight,0.08222823763918513,1.0857035799751853,0.08222823763918513,0.0054782553654653164,19.744475674790756,15.009931475182476
13,2018-07,max_freight,0.05722943623203646,1.058898732262134,0.05722943623203646,0.00377539189391328,19.90891980997378,15.158541905093948
13,2018-07,merchandise_plus_freight,-0.02291256170054759,0.9773479376788945,0.02291256170054759,-0.00010708083304921274,159.00847420887308,213.9744438672542
13,2018-07,freight_price_ratio,0.04167748283339081,1.0425581816121194,0.04167748283339081,0.1336384220423502,0.3040986968392137,0.3118675168147612
14,2018-08,item_count,-0.02405743541546318,0.9762296379928266,0.02405743541546318,-0.044473410786248925,1.1432897769090624,0.5409397433241545
14,2018-08,unique_product_count,-0.021151567229929794,0.979070558310552,0.021151567229929794,-0.09482071368145444,1.038344131948215,0.22306905747395503
14,2018-08,unique_seller_count,-0.1943655896352643,0.823356838512386,0.1943655896352643,-1.5661194050743517,1.0140804285662577,0.12410649469351079
14,2018-08,total_price,-0.022195252243378247,0.9780492500964806,0.022195252243378247,-0.00010797726152937961,136.59368685223393,205.55487265565745
14,2018-08,mean_price,0.01996542638789312,1.0201660685910887,0.01996542638789312,0.00010852599155462829,124.60856688813374,183.96907599635432
14,2018-08,max_price,0.017613218877789806,1.0177692463197805,0.017613218877789806,9.536682348776666e-05,125.31355425248249,184.6891637325969
14,2018-08,min_price,0.020808887456029105,1.0210269019416525,0.020808887456029105,0.00011317736879832111,123.9815536733389,183.86085201459275
14,2018-08,price_range,-0.0292058067436343,0.9712165609787887,0.0292058067436343,-0.001488700053348861,1.3320005791435916,19.61832853967812
14,2018-08,total_freight,-0.000331712537695261,0.9996683424728259,0.000331712537695261,-1.531547947372221e-05,22.648735898456824,21.658645311392462
14,2018-08,mean_freight,0.08836276108803803,1.0923843246865779,0.08836276108803803,0.005729113091807751,19.98558252260804,15.423462527627686
14,2018-08,max_freight,0.05684291049326494,1.0584895197380435,0.05684291049326494,0.003646103455588651,20.151773868558536,15.590043229886314
14,2018-08,merchandise_plus_freight,-0.02121915342246868,0.9790043888953834,0.02121915342246868,-9.853372181649168e-05,159.24242275069076,215.34915185673225
14,2018-08,freight_price_ratio,0.036805881424522686,1.0374916048970895,0.036805881424522686,0.11789438883269315,0.3064248348577771,0.31219366577958874
